Lng,Lat,City,Address
-117.89165,34.07535, USA-West Covina, Eastland Center-West Covina 2620 E. Workman Ave. West Covina
-89.69534,35.04611, USA-Collierville, Jefferson & Interstate 1105 Interstate Drive Cookeville
-86.49752,39.15345, USA-Bloomington, SR 48 & SR 37
-122.30189,47.59944, USA-Seattle, 2nd & Seneca 1191 2nd Avenue Seattle
-87.64116,41.88242, USA-Chicago, Wrightwood & Racine 1157 W Wrightwood Chicago
-77.54723,43.11063, USA-Rochester, Mt. Hope 1380 Mount Hope Avenue Rochester
-82.33926,34.84774, USA-Greenville, Hendrix & Woodruff Rd 1467 Woodruff Road Greenville
-88.3354,42.18086, USA-Lake In The Hills, Lake Zurich-D/T 775 S. Rand Rd. Lake Zurich
-116.46138,33.77876, USA-Cathedral City, E. Palm Canyon & Monty Hall 68-718 E. Palm Canyon Drive Cathedral City
-80.3222,26.14457, USA-Sunrise, Flamingo Rd & Sunrise Blvd & Super Target 12801 W. Sunrise Blvd Sunrise
-119.8757,36.7577, USA-Fresno, Fresno 6701 N. Milburn Avenue Fresno
-96.8195,46.86135, USA-Fargo, West Fargo-13th Ave 4900 13th Avenue SW Fargo
-77.60757,37.50541, USA-Richmond, Shoppes at Westgate 11735 West Broad Street Richmond
-72.66978,41.76298, USA-Hartford, Marriott Hartford-Lobby 200 Columbus Blvd Hartford
-118.37383,33.90182, USA-Hawthorne, Hawthorne 5378 W. Rosecrans Avenue Hawthorne
-149.5525,61.34592, USA-Eagle River, Fred Meyer-Eagle River #668 13401 Old Glenn Hwy Eagle River
-117.7342,34.00208, USA-Chino Hills, Albertsons-Chino Hills #6515 3255 Grand Ave Chino Hills
-118.37416,33.97764, USA-Los Angeles, Ladera Center (UCO) 5301 Centinella Ave Los Angeles
-119.2347,34.25995, USA-Ventura, Telephone & Main-Ventura 4711-1a Telephone Road Ventura
-84.34857,33.75841, USA-Atlanta, Kroger-Atlanta #461 1225 Caroline St Atlanta
-80.36973,25.67216, USA-Miami, 10834 SW 104th Street 10834 SW 104th Street Miami
-122.34615,47.77501, USA-Shoreline, Hwy 99 & 185th- Shoreline 18336 Midvale Ave. N. Shoreline
-71.2728,42.4896, USA-Bedford, Great Road 186 Great Road Bedford
-123.36913,43.23858, USA-Roseburg, Safeway-Salem #1935 5660 Commercial St SE Salem
-122.39758,37.79224, USA-San Francisco, 333 Market St. 333 Market Street San Francisco
-73.97989,40.75205, USA-New York, 42nd & 6th 1100 Avenue of the Americas New York
-73.9777,40.7636, USA-New York, Washington Hgts/181st St 803 W 181st St New York
-121.90789,37.70019, USA-Pleasanton, Johnson & Owens-Pleasanton 6050 Johnson Drive Pleasanton
-117.27357,32.84026, USA-La Jolla, Pearl Street & Fay Ave.-La Jolla 905 Pearl Street La Jolla
-93.09514,44.94531, USA-St Paul, St. Louis Park-Excelsior Commons 3850 Grand Way St. Louis Park
-90.66704,35.82124, USA-Jonesboro, Target Jonesboro T-1919 3000 E Highland Dr Jonesboro
-74.0686,40.35033, USA-Red Bank, Rio Grande 3301 Route 9 South Rio Grande
-104.91661,39.74014, USA-Denver, Colfax & Krameria 6160 E. Colfax Ave Denver
-82.45974,27.93691, USA-Tampa, Tampa General Hospital 2 Columbia Dr Tampa
-122.17497,47.75936, USA-Bothell, Canyon Park 22833 Bothell Way SE Bothell
-114.96323,36.01327, USA-Henderson, Henderson 591 College Dr Henderson
-80.20566,26.59092, USA-Lake Worth, Super Target Wellington ST-2065 5900 State Rd. 7 Lake Worth
-71.0511,42.36418, USA-Boston, Brighton Village 470 Washington St Brighton
-90.5756,38.66304, USA-Chesterfield, Clarkson & Baxter 1720 Clarkson Road Chesterfield
-95.56051,29.77271, USA-Houston, Pennzoil Place (Downtown) 711 Louisiana  Houston
-88.20301,41.63709, USA-Plainfield, River Forest-Lake & Harlem 7201 Lake Street River Forest
-117.29409,33.17822, USA-Oceanside, Oceanside 3480 Marron Road Oceanside
-97.24466,37.73777, USA-Wichita, Central & Rock Rd 8008 East Central Wichita
-73.99132,40.74486, USA-New York, 31st & 7th 370 7th Avenue New York
-79.80463,40.57068, USA-Tarentum, Target Uniontown T-2184 120 Matthew Drive Uniontown
-95.95709,36.14024, USA-Tulsa, TUL Airport 7777 E. Apache St. Tulsa
-121.9381,37.3526, USA-Santa Clara, Safeway-Santa Clara #1990 3970 Rivermark Plaza Santa Clara
-117.39691,33.94623, USA-Riverside, Riverside 3707 Arlington Avenue Riverside
-115.1696,36.2843, USA-Las Vegas, Stratosphere Hotel & Casino Lobby 2000 Las Vegas Blvd Las Vegas
-121.2891,38.77726, USA-Roseville, Safeway-Roseville #1890 1080 Pleasant Grove Blvd. Roseville
-73.97889,40.75618, USA-New York, 63rd & Broadway 1889 Broadway New York
-90.04463,35.15238, USA-Memphis, MEM Airport 2491 Winchester Road Memphis
-122.13598,47.82223, USA-Snohomish, Safeway-Spanaway #551 15805  PACIFIC AVE SOUTH Spanaway
-85.65537,42.29614, USA-Kalamazoo, Lake Orion 590 Lapeer Rd Lake Orion
-119.81209,39.52742, USA-Reno, Safeway-Reno #1210 5150 Mae Anne Ave Reno
-82.72496,27.96056, USA-Clearwater, Clearwater Mall 2719 Gulf to Bay Blvd Clearwater
-97.47926,32.75989, USA-Ft. Worth, 7th & Carroll St. 2600 West 7th Street Ft. Worth
-98.6602,29.4403, USA-San Antonio, SE Military & Goliad 3170 SE Military Drive San Antonio
-93.69829,32.52416, USA-Bossier City, Hwy 16 & Hwy 64 31669 LA Hwy 16 Denham Springs
-90.08649,30.39338, USA-Mandeville, Lakeside Mall-WA 3301 Veterans Blvd Metairie
-96.70731,33.19907, USA-McKinney, Virginia & Stonebridge 6841 Virginia Parkway McKinney
-104.9392,39.54283, USA-Littleton, King Soopers-Littleton #27 9551 S University Littleton
-84.42519,42.72172, USA-Okemos, Okemos & Jolly 3552 Meridian Crossing Drive Okemos
-104.99967,39.74741, USA-Denver, Larimer Square 1406 Larimer St Denver
-106.6906,35.1496, USA-Albuquerque, I-40 & San Mateo 5010 Cutler Ave NE Albuquerque
-88.07622,44.47091, USA-Ashwaubenon, Brookfield Fashion Center 17000A W Blue Mound Rd Brookfield
-74.4338,40.5552, USA-South Plainfield, Palm-Ocean County Mall 1201 HOOPER AVE Toms River
-87.8981,30.60102, USA-Daphne, Hwy 98 near Daphne Rd 1650 US Hwy 98 Daphne
-121.97833,47.1994, USA-Enumclaw, Broadway Relocation 2615 Broadway Everett
-73.54251,41.05557, USA-Stamford, Target Stamford T-1544 21 Broad St Stamford
-117.23002,32.93791, USA-San Diego, Carmel Creek & Valley Centre 3881 Valley Centre Drive San Diego
-93.1637,45.00639, USA-Roseville, Super Target Saint Paul ST-2046 1750 S Robert Street Saint Paul
-81.03983,29.292, USA-Ormond Beach, Granada & A1A 247 East Granada Blvd Ormond Beach
-81.43195,28.35941, USA-Orlando, Super Target Orlando ST-1790 2155 Town Center Boulevard Orlando
-81.48809,28.45264, USA-Orlando, Marketplace at Dr. Phillips 7600 Dr. Phillips Road Orlando
-94.66128,38.91266, USA-Overland Park, 135th & Metcalf 6936 W 135th St Overland Park
-111.93111,33.41829, USA-Tempe, ASU/Tempe-Bookstore 525 E. Orange St. Tempe
-122.33412,47.47056, USA-Burien, Fred Meyer-Burlington #24 920 S Burlington Blvd Burlington
-81.5521,30.18865, USA-Jacksonville, Southside Blvd & Bank of America 9940 Southside Blvd Jacksonville
-71.23511,42.29461, USA-Needham, Newton 1269 Centre Street Newton Centre
-122.69873,45.52339, USA-Portland, 23rd & Overton 1301 NW 23rd Ave. Portland
-76.61527,39.2895, USA-Baltimore, Safeway-Baltimore #1481 2610 Boston Street Baltimore
-115.2507,36.24048, USA-Las Vegas, Albertsons-Las Vegas #6076 7350 S Rainbow Blvd Las Vegas
-81.3407,28.80457, USA-Sanford, Palm-Seminole Upstairs 155 Towne Center Circle Sanford
-111.8965,33.3057, USA-Chandler, Chandler & Price Road
-122.98342,44.94441, USA-Salem, Liberty Plaza 285 Liberty Street SE Salem
-73.98246,40.7641, USA-New York, 55 Broad Street 55 Broad Street New York
-95.93541,41.15848, USA-Bellevue, Hy Vee Foods-Fremont NE 840 E 23rd St Fremont
-122.19711,37.42446, USA-Menlo Park, Sharon Park & Sand Hill Road 325 Sharon Park Drive Menlo Park
-118.26662,34.04215, USA-Los Angeles, LACC 1201 S Figueroa Rd Los Angeles
-122.3248,40.4562, USA-Anderson, Safeway-Anderson #273 17539 Vierra Canyon Anderson
-106.31913,31.76861, USA-El Paso, Mesa & Kerby 2300 North Mesa El Paso
-98.2823,29.59781, USA-Schertz, Target Sherman T-1861 4160 Town Center RD Sherman
-117.2925,33.65671, USA-Lake Elsinore, Lake 31800 Grape Street Lake Elsinore
-122.24039,47.88201, USA-Everett, Downtown Everett 2823 Colby Avenue Everett
-105.08136,39.68231, USA-Lakewood, Jewell & Wadsworth 1896 S. Wadsworth Lakewood
-96.9097,32.99707, USA-Carrollton, Super Target Cedarhill ST-1836 739 N Hwy 67 Cedar Hill
-104.75866,39.6139, USA-Aurora, Smoky & Himalaya 19751 East Smoky Hill Road Aurora
-87.65942,41.92525, USA-Chicago, Lincoln/Damen/Irving 4015 N. Lincoln Avenue Chicago
-121.77344,36.91689, USA-Watsonville, Main & Ohlone-Watsonville 1423 Main Street Watsonville
-80.93833,35.13587, USA-Charlotte, 1401 East Blvd. 1401 East Boulevard Charlotte
-73.96355,40.76583, USA-New York, Union Square 10 UNION SQUARE EAST New York
-116.89583,47.71432, USA-Post Falls, Post Falls-ID 4082 East Primrose Lane Post Falls
-122.53008,47.19962, USA-University Place, Fred Meyer-Orchards #236 7411 NE 117th Ave Vancouver
-117.02529,32.76569, USA-La Mesa, Vons-La Mesa #2093 8011 University Ave. La Mesa
-111.84123,33.28584, USA-Chandler, Arizona Ave & Loop 202
-118.13951,33.78764, USA-Long Beach, Long Bea 4549 E. Pacific Coast Hwy Long Beach
-118.30562,33.87309, USA-Gardena, Albertsons-Gardena-#6108 1735 Artesia Blvd. Gardena
-87.96915,43.01989, USA-Milwaukee, Neenah-Lake St & Winn 1015 W. Winneconne Ave. Neenah
-122.14199,37.71489, USA-San Leandro, E. 14th & 136th-San Leandro 13808 E 14th St. San Leandro
-73.49525,41.14636, USA-New Canaan, New Canaan 88 Park Street New Canaan
-95.12568,29.55132, USA-Houston, FM 1960 & Red Oak Rd 837 FM 1960 West Houston
-77.03403,38.9026, USA-Washington, 15th & K 1455 K St.
-76.77336,37.37132, USA-Williamsburg, Ukrops-Williamsburg #477 4660 Monticello Ave Williamsburg
-84.23916,34.09396, USA-Alpharetta, The Terraces @ Winward 3070 Windward Plaza Alpharetta
-73.83418,40.93971, USA-Bronxville, Cropsey Avenue 3035 Cropsey Ave Brooklyn
-86.2642,39.79819, USA-Indianapolis, Willow Lake West 2800 W 86th St Indianapolis
-86.0841,39.66592, USA-Indianapolis, IND Airport 2500 S. High School Rd. Indianapolis
-96.80469,33.13473, USA-Frisco, Teel & Main St. 3193 Main Street Frisco
-71.00397,42.25215, USA-Quincy, Monroe Place 1245 Hancock Street Quincy
-77.05244,38.85645, USA-Arlington, Safeway-Arlington #764 2500 N Harrison St Arlington
-117.52101,33.89019, USA-Corona, Vons-Corona #2381 535 N McKinley St Corona
-76.99688,41.24123, USA-Williamsport, Rt. 611 Willow Grove 1107 Easton Road Willow Grove
-122.42092,37.63629, USA-San Bruno, The Shops at Tanforan & At Target 1150 El Camino Real San Bruno
-112.35513,33.63865, USA-Surprise, Surprise 13706 W. Bell Road Surprise
-84.017,33.63808, USA-Conyers, 1515 Hwy 138 1515 SR-138 Conyers
-82.46693,27.26934, USA-Sarasota, Honore & Clark 5191 Clark Rd Sarasota
-111.631,35.21656, USA-Flagstaff, Safeway-Flagstaff #1225 1500 East Cedar Ave Flagstaff
-116.48226,33.78825, USA-Cathedral City, Cathedral C 67760 E. Palm Canyon Dr. Cathedral City
-89.79326,35.17173, USA-Cordova, Target Franklin T-1963 3064 Columbia Franklin
-73.63427,40.72524, USA-Garden City, Sea Cliff
-80.1319,26.83919, USA-Palm Beach Gardens, PGA & Turnpike 6231 PGA Blvd Palm Beach Gardens
-88.24094,41.77317, USA-Aurora, Rose Plaza / Aurora 2849 East New York Ave. Aurora
-122.67749,45.51889, USA-Portland, Pioneer Courthouse 720 SW Broadway Portland
-118.0416,33.72303, USA-Huntington Beach, Huntington Beac 16471 Bolsa Chica Street Huntington Beach
-121.95122,37.32053, USA-San Jose, Winchester & Steven's Creek 3055 Olin Avenue San Jose
-118.38532,33.8205, USA-Redondo Beach, Albertsons-Redondo Beach #6127 1516 S. Pacific Coast Hwy. Redondo Beach
-79.76691,40.43856, USA-Pittsburgh, Mt. Lebanon (Greentree) 1717 Cochran Road Pittsburgh
-73.98232,40.76763, USA-New York, 55th & Lexington 655 Lexington Avenue New York
-73.92941,41.71596, USA-Poughkeepsie, Price Chopper-Queensbury #40 677 Upper Glen St Queensbury
-115.14489,36.17108, USA-Las Vegas, Harrahs Casino  3475 Las Vegas Blvd S Las Vegas
-121.51722,38.61242, USA-Sacramento, Gateway Oaks & El Camino-Sacramen 2620 Gateway Oaks Drive Sacramento
-121.27286,38.86719, USA-Lincoln, Del Webb & Sun City-Lincoln 1520 Del Webb Blvd Lincoln
-75.6371,40.0953, USA-Chester Springs, Ridge & Butler 2 East Ridge Pike Conshohocken
-94.7935,29.30835, USA-Galveston, Super Target Garland ST-1489 5301 North Garland Ave Garland
-104.95927,39.6802, USA-Denver, University and Asbury 2000 S. University  Denver
-121.05937,37.68847, USA-Modesto, Target Modesto NW T-938 3600 Sisk Rd Modesto
-82.44422,38.42217, USA-Huntington, Morgantown 1109 Van Voorhis Rd. Morgantown
-112.18552,33.61081, USA-Glendale, 59th & Thunderbird 5890 W. Thunderbird Rd. Glendale
-77.41239,39.03851, USA-Sterling, Safeway-Sterling #1759 22350 Sterling Rd Sterling Park
-86.044,39.95662, USA-Fishers, Belterra Casino Resort 777 Belterra Dr Florence
-85.59534,42.21531, USA-Portage, Meijers-Rochester #57 3175 Rochester Rd Rochester
-81.59869,30.24253, USA-Jacksonville, JTB & US 1 7153 Philips Highway Jacksonville
-121.9652,47.85826, USA-Monroe, Penn Plaza- Moses Lake 1025  N Stratford Rd Moses Lake
-84.27528,33.7938, USA-Decatur, Kroger-Decatur #459 2875 North Decatur Blvd Decatur
-149.57108,61.3252, USA-Eagle River, Coronado Rd- Eagle River 16707 Coronado Road Eagle River
-117.3963,34.1067, USA-Rialto, Rialto 1290 West Foothill Blvd. Rialto
-122.47031,37.67411, USA-Daly City, Serramonte Center-Daly City 49 Serramonte Center Daly City
-122.19726,39.8145, USA-Corning, I-5 & Corning-Corning 908 SR-99W Corning
-123.04303,44.90662, USA-Salem, Safeway-Sandy #782 37601 Hwy 26 Sandy
-105.08127,39.81656, USA-Arvada, 66th & Wadsworth-Arvada 6600 W Wadsworth Blvd Arvada
-73.79055,42.60118, USA-Glenmont, Great Neck 71 Middle Neck Road Great Neck
-118.31496,34.25971, USA-Sunland, Sunland 8349 Foothill Blvd Sunland
-97.10251,32.93864, USA-Southlake, Kroger-Spring #376 18518 Kuykendahl Rd Spring
-74.5238,40.3118, USA-Cranbury, Delran 1340 Fairview Boulevard Delran
-96.64102,33.1742, USA-McKinney, Rio Grande Premium Outlet 5001 E Expressway 83 Mercedes
-117.96685,33.87799, USA-Fullerton, Albertsons-Fullerton #6165 2291 West Malvern Avenue Fullerton
-119.07334,34.21598, USA-Camarillo, Target Camarillo T-1027 209 W Ventura Blvd Camarillo
-118.27326,33.80776, USA-Carson, Carson 208 Sepulveda Blvd. Carson
-118.34547,34.15495, USA-Burbank, Vons-Burbank #3083 301 N Pass Ave Burbank
-101.9384,35.24624, USA-Amarillo, Parks Mall at Arlington 3811 South Cooper Street Arlington
-87.68426,41.9297, USA-Chicago, Target Chicago Brickyards T-1924 6525 W. Diversey Chicago
-87.92088,42.01624, USA-Des Plaines, Ogden Ave-Downers Grove 76 Ogden Ave. Downers Grove
-104.87651,38.85546, USA-Colorado Springs, Safeway-Colorado Springs #1286 3275 W Colorado Ave Colorado Springs
-112.44286,42.86202, USA-Pocatello, Albertsons-Pocatello #159 330 East Benton Pocatello
-122.22555,47.90898, USA-Everett, Lake Stevens 8915 Market Place Everett
-75.19216,39.95278, USA-Philadelphia, University of Pennsylvania-1920 C 3800 LOCUST WALK Philadelphia
-98.57612,29.53115, USA-San Antonio, SAT Airport 9700 Airport Blvd San Antonio
-98.57612,29.53115, USA-San Antonio, Quincy & McCullough 425 E Quincy San Antonio
-80.97393,35.02533, USA-Fort Mill, Downtown/Westend 550 South Main Greenville
-76.13339,36.82837, USA-Virginia Beach, Lynnhaven Parkway 660-101 Phoenix Avenue Virginia Beach
-121.38288,38.57539, USA-Sacramento, Watt & Fair Oaks-Sacramento 610 Watt Ave Sacramento
-79.58255,40.30634, USA-Greensburg, Whitaker Cultural Center 222 Market St Harrisburg
-87.78089,42.01197, USA-Niles, Touhy & Central 5720 Touhy Ave Niles
-82.52423,27.95606, USA-Tampa, Fidelity 1508 North Westshore Blvd. Tampa
-95.54289,29.96392, USA-Houston, Woodway & Voss 6543 Woodway Houston
-122.22945,47.20471, USA-Sumner, Albertsons-Tacoma #493 104 Military Rd S Tacoma
-87.89794,42.24581, USA-Lake Forest, Lake Forest Travel Oasis 695 Bradley Rd Lake Forest
-72.73938,41.81689, USA-Bloomfield, Bloomfield-Gillete Ridge Plaza 852 Cottage Grove Road Bloomfield
-117.48865,34.10968, USA-Fontana, Vons-Fontana #1742 7930 Cherry Ave Fontana
-118.31778,34.18748, USA-Burbank, Burbank 1001 North San Fernando Blvd. Burbank
-94.21671,45.5498, USA-Waite Park, West St. Paul-Robert & Thompson 1470 Roberts St. South West St. Paul
-96.77772,32.79323, USA-Dallas, I-30 & Cockrell Hill 1601 N Cockrell Hill Dallas
-88.10872,42.976, USA-New Berlin, Oak Creek-I-94 & Ryan Rd 2015 W. Ryan Rd. Oak Creek
-87.9705,44.48336, USA-Green Bay, Kopp's Center 4741 South 76th Street Greenfield
-89.57429,40.73203, USA-Peoria, Peoria-War Memorial & Grand Prairie 7501 N. Grand Prairie Dr. Peoria
-117.8839,34.07314, USA-West Covina, Target West Covina T-1028 2831 Eastland Center Dr West Covina
-116.31561,43.63386, USA-Boise, Albertsons-Boise #161 10700 Ustick Road Boise
-122.77937,48.10817, USA-Port Townsend, Poulsbo 19673 7th Ave NE Poulsbo
-90.01234,35.13639, USA-Memphis, Poplar @ Ridgeway 6161 Poplar Avenue Memphis
-118.28969,34.17122, USA-Glendale, Glendale 1703 W. Glenoaks Blvd. Glendale
-122.66867,45.68088, USA-Vancouver, Target Vancouver NW T-1883 8801 NE Hazel Del Ave Vancouver
-76.58323,36.7501, USA-Suffolk, Tysons 3 Center 8520 D Leesburg Pike Vienna
-71.022,42.36584, USA-East Boston, Falmouth 11 Davis Straights/ Route 28 Falmouth
-91.62209,44.03296, USA-Winona, Woodbury Lakes-Lifestyle Center 9000 Hudson Rd. Woodbury
-86.1766,41.6245, USA-Mishawaka, McGalliard & Reserve 701 W McGalliard Road Muncie
-92.35743,34.7714, USA-Little Rock, Cantrell & Mississippi 7525 Cantrell Rd Little Rock
-83.00779,39.99881, USA-Columbus, Sinclair Community College 444 W 3rd St Dayton
-93.40142,44.83676, USA-Eden Prairie, 50th & France 3939 W 50th St Edina
-122.51305,37.89859, USA-Mill Valley, Safeway-Mill Valley #2718 110 Strawberry Village Mill Valley
-74.22623,40.52911, USA-Staten Island, Forest & Bard 480 Forest Ave Staten Island
-118.1839,34.60168, USA-Palmdale, Vons-Palmdale #3017 3027 Rancho Vista Blvd Palmdale
-73.53568,40.78829, USA-Jericho, Lake Placid
-122.1722,48.08512, USA-Marysville, Target Arlington T-2192 16818 Twin Lakes Ave Marysville
-81.9541,28.94918, USA-Lady Lake, Target Lady Lake T-2058 716 N US Hwy 441 Lady Lake
-97.04293,32.87139, USA-Dallas, Camp Wisdom & Hwy. 67 (UCO) 3431 Camp Wisdom Dallas
-87.73271,41.99007, USA-Chicago, State & Pearson 828 North State Street Chicago
-82.92703,40.14194, USA-Westerville, Westerville 533 South State Street Westerville
-87.57315,41.57785, USA-South Holland, Hilton Springfield 700 E Adams St Springfield
-87.60988,41.89194, USA-Chicago, McCormick Con Ctr-Mezzanine Level 2301 S. Martin Luther King Dr. Chicago
-119.85503,39.484, USA-Reno, North McCarran 10190 N. McCarran Boulevard Reno
-96.80378,32.91154, USA-Dallas, Renaissance Tower 1201 Elm Dallas
-90.39011,38.63824, USA-Ladue, Lee's Summit 125 SE Hwy 291 Lee's Summit
-77.29846,38.78654, USA-Burke, Centrewood 14155 St. Germaine Dr. Centerville
-117.8656,33.6981, USA-Santa Ana, Santa Ana 2 Hutton Centre Drive Santa Ana
-76.73943,37.34164, USA-Williamsburg, Williamsburg Marketplace 240 McLaws Circle Williamsburg
-84.37872,39.19959, USA-Cincinnati, Kroger-Cincinnati #355 3760 Paxton Ave Cincinnati
-122.5503,45.7821, USA-Battle Ground, Belfair Valley Plaza-Belfair
-84.01461,33.63079, USA-Conyers, Target Conyers T-2174 2195 Hwy 20 Conyers
-122.29733,47.71571, USA-Seattle, 12th & Columbia 800 12th Ave Seattle
-80.13733,26.12228, USA-Fort Lauderdale, SEC Broward & Federal 10 S. Federal Highway Fort Lauderdale
-118.07342,34.15018, USA-Pasadena, Hastings Ranch 3699 E Foothill Blvd Pasadena
-82.2076,26.5675, USA-Captiva Island, South Seas Resort Entrance 5400 Plantation Road Captiva Island
-84.01382,33.8738, USA-Snellville, Ronald Reagan & Hwy 124 1920 Scenic Hwy Snellville
-122.22036,47.85825, USA-Mill Creek, Safeway-Milton #3545 900 E MERIDIAN SUITE 12 Milton
-117.454,33.94564, USA-Riverside, Riverside 6390 Van Buren Blvd. Riverside
-84.49441,38.04574, USA-Lexington, U of KY/Lexington-Common's Market University Drive & Hilltop Avenue Lexington
-158.03174,21.39662, USA-Waipahu, Kunia Shopping Center 94-673 Kupuohi Street Waipahu
-119.25901,34.27214, USA-Ventura, Vons-Ventura #2677 2764 E Thompson Blvd Ventura
